0,0,0,126.153,95.7919,1,4.3
0,0,0,119.754,99.0577,1,4.2
0,0,0,113.412,102.264,1,4.2
0,0,0,107.147,105.493,1,4.2
0,0,0,100.98,108.815,1,4.4
0,0,0,94.9362,112.295,1,4.7
45,8,9,89.1213,115.996,1.2,5.7
127,37,51,83.7696,119.987,1.4,6.8
150,70,100,78.3652,124.341,1.5,7.4
537,77,232,73.2135,129.134,1.5,8
335,115,238,68.4098,134.448,1.4,9.1
49,151,172,64.0441,140.358,1.3,10.2
12,161,167,60.2172,146.925,1.4,11.5
68,230,267,57.041,154.171,1.5,12.8
48,231,259,54.631,162.056,1.4,13.4
13,182,190,53.0933,170.455,1.3,14
110,262,329,52.5054,179.157,1.2,14.3
223,271,406,52.8991,187.887,1.1,14.6
59,215,249,54.2529,196.366,1.1,14.7
20,158,169,56.4973,204.367,1.1,14.7
64,200,232,59.5305,211.747,1.1,14.5
148,190,257,63.2374,218.451,1.1,14.2
123,138,185,67.5047,224.49,1,13.7
66,61,81,72.229,229.919,0.9,13.3
229,63,113,77.3187,234.812,0.8,12.3
0,28,28,82.6831,239.251,0.8,11.3
0,6,6,88.1216,243.312,0.8,11.3
0,0,0,93.7543,247.071,0.9,10.1
0,0,0,99.7702,250.596,1,9.6
0,0,0,105.915,253.953,1,9.2
0,0,0,112.163,257.205,1.1,8.8
0,0,0,118.491,260.422,1.1,8.4
0,0,0,124.88,263.684,1.2,8.1
0,0,0,131.31,267.094,1.2,7.8
0,0,0,137.759,270.801,1.3,7.6
0,0,0,144.202,275.043,1.3,7.4
0,0,0,150.596,280.243,1.3,7.2
0,0,0,156.864,287.26,1.4,7
0,0,0,162.828,298.089,1.4,6.7
0,0,0,167.963,317.859,1.4,6.5
0,0,0,170.641,355.314,1.4,6.3
0,0,0,168.796,36.0626,1.4,6.1
0,0,0,163.974,58.803,1.4,6
0,0,0,158.116,70.8801,1.4,5.8
0,0,0,151.889,78.4542,1.4,5.6
0,0,0,145.511,83.9331,1.4,5.4
0,0,0,139.072,88.3255,1.3,5.3
0,0,0,132.619,92.1169,1.3,5.1
0,0,0,126.181,95.572,1.3,5
0,0,0,119.778,98.8529,1.3,4.9
